service	version	controller	method	path_template	path_params	query_params	header_params	body_type	return_type	response_codes	content_types	typing	claim
gate	v6.69.0	V2PipelineTemplatesController.delete	DELETE	/v2/pipelineTemplates/{id}	id	tag:optional,digest:optional,application:optional	-	-	Map	200	-	untyped-return	CLAIM-S2-R0261 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/V2PipelineTemplatesController.java:188
gate	v6.69.0	V2PipelineTemplatesController.listPipelineTemplateDependents	GET	/v2/pipelineTemplates/{id}/dependents	id	-	-	-	List<PipelineTemplateDependent>	-	-	typed	CLAIM-S2-R0262 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/V2PipelineTemplatesController.java:213
gate	v6.69.0	VersionController.getVersion	GET	/version	-	-	-	-	Version	-	-	typed	CLAIM-S2-R0263 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/VersionController.java:31
gate	v6.69.0	WebhookController.webhooks	POST	/webhooks/{type}/{source}	type,source	-	X-Hub-Signature:optional,X-Event-Key:optional	Map	Map	-	-	untyped-both	CLAIM-S2-R0264 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/WebhookController.groovy:42
gate	v6.69.0	WebhookController.webhooks	POST	/webhooks/cdevents/{source}	source	-	-	CloudEvent	void	-	-	typed	CLAIM-S2-R0265 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/WebhookController.groovy:57
gate	v6.69.0	WebhookController.preconfiguredWebhooks	GET	/webhooks/preconfigured	-	-	-	-	List	-	-	raw-generic	CLAIM-S2-R0266 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/WebhookController.groovy:66
gate	v6.69.0	AmazonInfrastructureController.instanceTypes	GET	/instanceTypes	-	-	-	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0267 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/aws/AmazonInfrastructureController.groovy:35
gate	v6.69.0	AmazonInfrastructureController.keyPairs	GET	/keyPairs	-	-	-	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0268 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/aws/AmazonInfrastructureController.groovy:41
gate	v6.69.0	AmazonInfrastructureController.subnets	GET	/subnets	-	-	-	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0269 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/aws/AmazonInfrastructureController.groovy:47
gate	v6.69.0	AmazonInfrastructureController.vpcs [deprecated]	GET	/vpcs	-	-	-	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0270 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/aws/AmazonInfrastructureController.groovy:54
gate	v6.69.0	AmazonInfrastructureController.functions	GET	/functions	-	functionName:optional,region:optional,account:optional	-	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0271 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/aws/AmazonInfrastructureController.groovy:60
gate	v6.69.0	AmazonInfrastructureController.applicationFunctions	GET	/applications/{application}/functions	application	-	-	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0272 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/aws/AmazonInfrastructureController.groovy:68
gate	v6.69.0	EcsCloudMetricController.allMetricAlarms	GET	/ecs/cloudMetrics/alarms	-	-	-	-	List	-	-	raw-generic	CLAIM-S2-R0273 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ecs/EcsCloudMetricController.groovy:33
gate	v6.69.0	EcsClusterController.all	GET	/ecs/ecsClusters	-	-	-	-	List	-	-	raw-generic	CLAIM-S2-R0274 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ecs/EcsClusterController.groovy:33
gate	v6.69.0	EcsClusterController.getEcsClusterDescriptions	GET	/ecs/ecsClusterDescriptions/{account}/{region}	account,region	-	-	-	List	-	-	raw-generic	CLAIM-S2-R0275 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ecs/EcsClusterController.groovy:39
gate	v6.69.0	EcsSecretController.all	GET	/ecs/secrets	-	-	-	-	List	-	-	raw-generic	CLAIM-S2-R0276 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ecs/EcsSecretsController.groovy:33
gate	v6.69.0	EcsServerGroupEventsController.getEvents	GET	/applications/{application}/serverGroups/{account}/{serverGroupName}/events	application,account,serverGroupName	region:required,provider:required	-	-	List	-	-	raw-generic	CLAIM-S2-R0277 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ecs/EcsServerGroupEventsController.groovy:31
gate	v6.69.0	EcsServiceDiscoveryController.all	GET	/ecs/serviceDiscoveryRegistries	-	-	-	-	List<Map>	-	-	untyped-return	CLAIM-S2-R0278 source:spinnaker/gate@v6.69.0 gate-web/src/main/groovy/com/netflix/spinnaker/gate/controllers/ecs/EcsServiceDiscoveryController.java:33
orca	v8.64.0	QueueAdminController.hydrateQueue	POST	/admin/queue/hydrate	-	-	-	-	HydrateQueueOutput	-	-	polymorphic	CLAIM-S2-R0279 source:spinnaker/orca@v8.64.0 orca-queue/src/main/kotlin/com/netflix/spinnaker/orca/q/admin/web/QueueAdminController.kt:51
orca	v8.64.0	QueueAdminController.killZombies	POST	/admin/queue/zombies:kill	-	-	-	-	void	-	-	typed	CLAIM-S2-R0280 source:spinnaker/orca@v8.64.0 orca-queue/src/main/kotlin/com/netflix/spinnaker/orca/q/admin/web/QueueAdminController.kt:67
orca	v8.64.0	QueueAdminController.killZombie	POST	/admin/queue/zombies/{executionId}:kill	executionId	-	-	-	void	204	-	typed	CLAIM-S2-R0281 source:spinnaker/orca@v8.64.0 orca-queue/src/main/kotlin/com/netflix/spinnaker/orca/q/admin/web/QueueAdminController.kt:72
orca	v8.64.0	QueueAdminController.killApplicationZombies	POST	/admin/queue/zombies/application/{application}:kill	application	-	-	-	void	204	-	typed	CLAIM-S2-R0282 source:spinnaker/orca@v8.64.0 orca-queue/src/main/kotlin/com/netflix/spinnaker/orca/q/admin/web/QueueAdminController.kt:78
orca	v8.64.0	QueueAdminController.kickPendingExecutions	POST	/admin/queue/kickPending	-	-	-	-	void	-	-	typed	CLAIM-S2-R0283 source:spinnaker/orca@v8.64.0 orca-queue/src/main/kotlin/com/netflix/spinnaker/orca/q/admin/web/QueueAdminController.kt:93
orca	v8.64.0	QueueAdminController.pushMessageIntoQueue	POST	/admin/queue/pushMessage	-	-	-	Message	void	-	-	polymorphic	CLAIM-S2-R0284 source:spinnaker/orca@v8.64.0 orca-queue/src/main/kotlin/com/netflix/spinnaker/orca/q/admin/web/QueueAdminController.kt:113
orca	v8.64.0	AdminController.setInstanceStatus	POST	/admin/instance/enabled	-	-	-	Map<String, Boolean>	void	-	-	untyped-body	CLAIM-S2-R0285 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/AdminController.groovy:58
orca	v8.64.0	AdminController.forceExecutionStatus	PUT	/admin/forceCancelExecution	-	executionId:required,executionType:optional,canceledBy:optional	-	-	void	-	-	typed	CLAIM-S2-R0286 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/AdminController.groovy:79
orca	v8.64.0	OperationsController.orchestrate	POST	/orchestrate	-	-	-	Map	Map<String, Object>	-	-	untyped-both	CLAIM-S2-R0287 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/OperationsController.groovy:104
orca	v8.64.0	OperationsController.orchestratePipelineConfig	POST	/orchestrate/{pipelineConfigId}	pipelineConfigId	-	-	Map	Map<String, Object>	-	-	untyped-both	CLAIM-S2-R0288 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/OperationsController.groovy:109
orca	v8.64.0	OperationsController.plan	POST	/plan	-	-	-	Map	Map<String, Object>	-	-	untyped-both	CLAIM-S2-R0289 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/OperationsController.groovy:115
orca	v8.64.0	OperationsController.planPipelineConfig	POST	/plan/{pipelineConfigId}	pipelineConfigId	-	-	Map	Map<String, Object>	-	-	untyped-both	CLAIM-S2-R0290 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/OperationsController.groovy:120
orca	v8.64.0	OperationsController.failPipeline	POST	/fail	-	-	-	Map	void	-	-	untyped-body	CLAIM-S2-R0291 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/OperationsController.groovy:132
orca	v8.64.0	OperationsController.ops	POST	/ops	-	-	-	List<Map>	Map<String, String>	-	-	untyped-both	CLAIM-S2-R0292 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/OperationsController.groovy:368
orca	v8.64.0	OperationsController.ops	POST	/ops	-	-	-	Map	Map<String, String>	-	consumes=application/context+json	untyped-both	CLAIM-S2-R0293 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/OperationsController.groovy:375
orca	v8.64.0	OperationsController.preconfiguredWebhooks	ANY	/webhooks/preconfigured	-	-	-	-	List<Map<String, Object>>	-	-	untyped-return	CLAIM-S2-R0294 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/OperationsController.groovy:382
orca	v8.64.0	OperationsController.preconfiguredJob	ANY	/jobs/preconfigured	-	-	-	-	List<Map<String, Object>>	-	-	untyped-return	CLAIM-S2-R0295 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/OperationsController.groovy:417
orca	v8.64.0	PipelineTemplateController.getPipelineTemplate	GET	/pipelineTemplate	-	source:required,executionId:optional,pipelineConfigId:optional	-	-	PipelineTemplate	-	-	typed	CLAIM-S2-R0296 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/PipelineTemplateController.groovy:44
orca	v8.64.0	PipelineTemplateController.convertPipelineToPipelineTemplate	POST	/convertPipelineToTemplate	-	-	-	Map<String, Object>	String	-	produces=text/x-yaml	untyped-body	CLAIM-S2-R0297 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/PipelineTemplateController.groovy:54
orca	v8.64.0	ProjectController.list	GET	/projects/{projectId}/pipelines	projectId	limit:optional,statuses:optional	-	-	List<PipelineExecution>	-	-	typed	CLAIM-S2-R0298 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/ProjectController.groovy:37
orca	v8.64.0	TaskController.list	GET	/applications/{application}/tasks	application	page:optional,limit:optional,statuses:optional	-	-	List<OrchestrationViewModel>	-	-	typed	CLAIM-S2-R0299 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:108
orca	v8.64.0	TaskController.list	GET	/tasks	-	-	-	-	List<OrchestrationViewModel>	-	-	typed	CLAIM-S2-R0300 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:137
orca	v8.64.0	TaskController.getTask	GET	/tasks/{id}	id	-	-	-	OrchestrationViewModel	-	-	typed	CLAIM-S2-R0301 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:150
orca	v8.64.0	TaskController.deleteTask	DELETE	/tasks/{id}	id	-	-	-	void	-	-	typed	CLAIM-S2-R0302 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:160
orca	v8.64.0	TaskController.cancelTask	PUT	/tasks/{id}/cancel	id	-	-	-	void	202	-	typed	CLAIM-S2-R0303 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:173
orca	v8.64.0	TaskController.cancelTasks	PUT	/tasks/cancel	-	-	-	List<String>	void	202	-	typed	CLAIM-S2-R0304 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:180
orca	v8.64.0	TaskController.listSubsetOfPipelines	GET	/pipelines	-	pipelineConfigIds:optional,executionIds:optional,limit:optional,statuses:optional,expand:optional	-	-	List<PipelineExecution>	-	-	typed	CLAIM-S2-R0305 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:204
orca	v8.64.0	TaskController.searchForPipelinesByTrigger	GET	/applications/{application}/pipelines/search	application	triggerTypes:optional,pipelineName:optional,eventId:optional,trigger:optional,triggerTimeStartBoundary:optional,triggerTimeEndBoundary:optional,statuses:optional,startIndex:optional,size:optional,reverse:optional,expand:optional	-	-	List<PipelineExecution>	-	-	typed	CLAIM-S2-R0306 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:305
orca	v8.64.0	TaskController.getPipeline	GET	/pipelines/{id}	id	-	-	-	PipelineExecution	-	-	typed	CLAIM-S2-R0307 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:422
orca	v8.64.0	TaskController.deletePipeline	DELETE	/pipelines/{id}	id	-	-	-	void	-	-	typed	CLAIM-S2-R0308 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:428
orca	v8.64.0	TaskController.cancel	PUT	/pipelines/{id}/cancel	id	reason:optional,force:optional	-	-	void	202	-	typed	CLAIM-S2-R0309 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:441
orca	v8.64.0	TaskController.pause	PUT	/pipelines/{id}/pause	id	-	-	-	void	202	-	typed	CLAIM-S2-R0310 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:450
orca	v8.64.0	TaskController.resume	PUT	/pipelines/{id}/resume	id	-	-	-	void	202	-	typed	CLAIM-S2-R0311 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:457
orca	v8.64.0	TaskController.runningPipelines	GET	/pipelines/running	-	-	-	-	List<String>	410	-	typed	CLAIM-S2-R0312 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:465
orca	v8.64.0	TaskController.waitingPipelines	GET	/pipelines/waiting	-	-	-	-	List<String>	410	-	typed	CLAIM-S2-R0313 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:473
orca	v8.64.0	TaskController.updatePipelineStage	PATCH	/pipelines/{id}/stages/{stageId}	id,stageId	-	-	Map	PipelineExecution	-	-	untyped-body	CLAIM-S2-R0314 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:480
orca	v8.64.0	TaskController.retryPipelineStage	PUT	/pipelines/{id}/stages/{stageId}/restart	id,stageId	-	-	Map	PipelineExecution	-	-	untyped-body	CLAIM-S2-R0315 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:508
orca	v8.64.0	TaskController.evaluateExpressionForExecution	GET	/pipelines/{id}/evaluateExpression	id	expression:required	-	-	Map	-	-	untyped-return	CLAIM-S2-R0316 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:515
orca	v8.64.0	TaskController.evaluateExpressionForExecutionAtStage	GET	/pipelines/{id}/{stageId}/evaluateExpression	id,stageId	expression:required	-	-	Map	-	-	untyped-return	CLAIM-S2-R0317 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:534
orca	v8.64.0	TaskController.evaluateVariables	POST	/pipelines/{id}/evaluateVariables	id	requisiteStageRefIds:optional,spelVersion:optional	-	List<Map<String, String>>	Map	-	-	untyped-both	CLAIM-S2-R0318 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:554
orca	v8.64.0	TaskController.getApplicationPipelines	GET	/v2/applications/{application}/pipelines	application	limit:optional,statuses:optional,expand:optional	-	-	List<PipelineExecution>	-	-	typed	CLAIM-S2-R0319 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:579
orca	v8.64.0	TaskController.getPipelinesForApplication	GET	/applications/{application}/pipelines	application	limit:optional,statuses:optional,expand:optional	-	-	List<PipelineExecution>	-	-	typed	CLAIM-S2-R0320 source:spinnaker/orca@v8.64.0 orca-web/src/main/groovy/com/netflix/spinnaker/orca/controllers/TaskController.groovy:590
orca	v8.64.0	CapabilitiesController.getDeploymentMonitors	GET	/capabilities/deploymentMonitors	-	-	-	-	List<DeploymentMonitorDefinition>	-	-	typed	CLAIM-S2-R0321 source:spinnaker/orca@v8.64.0 orca-web/src/main/java/com/netflix/spinnaker/orca/controllers/CapabilitiesController.java:40
orca	v8.64.0	CapabilitiesController.getExpressionCapabilities	GET	/capabilities/expressions	-	-	-	-	ExpressionCapabilityResult	-	-	typed	CLAIM-S2-R0322 source:spinnaker/orca@v8.64.0 orca-web/src/main/java/com/netflix/spinnaker/orca/controllers/CapabilitiesController.java:49
orca	v8.64.0	ConcourseController.notifyConcourseExecution	POST	/concourse/stage/start	-	stageId:required,job:required,buildNumber:required	-	-	void	-	-	typed	CLAIM-S2-R0323 source:spinnaker/orca@v8.64.0 orca-web/src/main/java/com/netflix/spinnaker/orca/controllers/ConcourseController.java:24
orca	v8.64.0	CorrelatedTasksController.getCorrelatedExecutions	GET	/executions/correlated/{correlationId}	correlationId	-	-	-	List<String>	-	produces=application/json	typed	CLAIM-S2-R0324 source:spinnaker/orca@v8.64.0 orca-web/src/main/java/com/netflix/spinnaker/orca/controllers/CorrelatedTasksController.java:30
orca	v8.64.0	ExecutionsImportController.createExecution	POST	/admin/executions	-	-	-	PipelineExecution	ExecutionImportResponse	201	-	typed	CLAIM-S2-R0325 source:spinnaker/orca@v8.64.0 orca-web/src/main/java/com/netflix/spinnaker/orca/controllers/ExecutionsImportController.java:65
orca	v8.64.0	V2PipelineTemplateController.plan	POST	/v2/pipelineTemplates/plan	-	-	-	Map<String, Object>	Map<String, Object>	-	-	untyped-both	CLAIM-S2-R0326 source:spinnaker/orca@v8.64.0 orca-web/src/main/java/com/netflix/spinnaker/orca/controllers/V2PipelineTemplateController.java:41
clouddriver	v5.95.0	CatsSqlAdminController.truncateTables	PUT	/admin/db/truncate/{namespace}	namespace	-	-	-	CleanTablesResult	-	-	typed	CLAIM-S2-R0327 source:spinnaker/clouddriver@v5.95.0 cats/cats-sql/src/main/kotlin/com/netflix/spinnaker/cats/sql/controllers/CatsSqlAdminController.kt:35
clouddriver	v5.95.0	CatsSqlAdminController.dropTables	PUT	/admin/db/drop/{namespace}	namespace	-	-	-	CleanTablesResult	-	-	typed	CLAIM-S2-R0328 source:spinnaker/clouddriver@v5.95.0 cats/cats-sql/src/main/kotlin/com/netflix/spinnaker/cats/sql/controllers/CatsSqlAdminController.kt:69
clouddriver	v5.95.0	AliCloudImageController.list	GET	/alicloud/images/find	-	-	-	-	List<Image>	-	-	typed	CLAIM-S2-R0329 source:spinnaker/clouddriver@v5.95.0 clouddriver-alicloud/src/main/java/com/netflix/spinnaker/clouddriver/alicloud/controllers/AliCloudImageController.java:48
